s0914007
LOSER
Conquer the continents of ASIA and AFRICA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89
Occupy-Asia-Africa, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.08331627221097915, 0.08331627221097915, 0.08331627221097915, 0.08331627221097915, 0.08331627221097915, 0.08443640371398346, 0.08443640371398346, 0.08443640371398346, 0.08443640371398346, 0.08443640371398346, 0.08443640371398346, 0.08385247079907962, 0.08385247079907962, 0.08385247079907962, 0.08385247079907962, 0.08385247079907962, 0.08385247079907962, 0.0849730101968882, 0.0849730101968882, 0.0849730101968882, 0.0849730101968882, 0.0849730101968882, 0.0849730101968882, 0.086100579976723, 0.086100579976723, 0.086100579976723, 0.086100579976723, 0.086100579976723, 0.086100579976723, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.0860148762506188, 0.0860148762506188, 0.0860148762506188, 0.0860148762506188, 0.0860148762506188, 0.08539930098777132, 0.08539930098777132, 0.08539930098777132, 0.08539930098777132, 0.08539930098777132, 0.08539930098777132, 0.08651955071015222, 0.08651955071015222, 0.08651955071015222, 0.08651955071015222, 0.08651955071015222, 0.08651955071015222, 0.08764628135867472, 0.08764628135867472, 0.08764628135867472, 0.08764628135867472, 0.08764628135867472, 0.08764628135867472, 0.06654434642661655, 0.06654434642661655, 0.06608587201153242, 0.0668528741020683, 0.06446722813174521, 0.06648631242905251, 0.06923955040163379, 0.06885857914929883, 0.06847413043926864, 0.06847413043926864, 0.06847413043926864
Occupy-Europe-South-America-Australia, 0.08166666825612386, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08164994835589134, 0.08164994835589134, 0.08164994835589134, 0.08164994835589134, 0.08164994835589134, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08053191609017966, 0.08053191609017966, 0.08053191609017966, 0.08053191609017966, 0.08053191609017966, 0.08053191609017966, 0.07997592208288144, 0.07997592208288144, 0.07997592208288144, 0.07997592208288144, 0.07997592208288144, 0.07997592208288144, 0.079416439710709, 0.079416439710709, 0.079416439710709, 0.079416439710709, 0.079416439710709, 0.079416439710709, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07830378382122055, 0.07830378382122055, 0.07830378382122055, 0.07830378382122055, 0.07830378382122055, 0.07830378382122055, 0.07830378382122055, 0.07775064304331551, 0.07775064304331551, 0.07775064304331551, 0.07775064304331551, 0.07775064304331551, 0.07719421170708367, 0.07719421170708367, 0.07719421170708367, 0.07719421170708367, 0.07719421170708367, 0.07719421170708367, 0.0766426937424257, 0.0766426937424257, 0.0766426937424257, 0.0766426937424257, 0.0766426937424257, 0.0766426937424257, 0.07608798510775609, 0.07608798510775609, 0.07608798510775609, 0.07608798510775609, 0.07608798510775609, 0.07608798510775609, 0.014494493918053374, 0.014494493918053374, 0.014700155799763866, 0.014281886058857765, 0.014340104301721227, 0.014789229853671185, 0.011478784994490962, 0.011648597928296209, 0.01181996089321217, 0.01181996089321217, 0.01181996089321217
Occupy-Europe-Australia-South-America, 0.08166666825612386, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08164994835589134, 0.08164994835589134, 0.08164994835589134, 0.08164994835589134, 0.08164994835589134, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08053191609017966, 0.08053191609017966, 0.08053191609017966, 0.08053191609017966, 0.08053191609017966, 0.08053191609017966, 0.07997592208288144, 0.07997592208288144, 0.07997592208288144, 0.07997592208288144, 0.07997592208288144, 0.07997592208288144, 0.079416439710709, 0.079416439710709, 0.079416439710709, 0.079416439710709, 0.079416439710709, 0.079416439710709, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07830378382122055, 0.07830378382122055, 0.07830378382122055, 0.07830378382122055, 0.07830378382122055, 0.07830378382122055, 0.07673770963832229, 0.07775064304331551, 0.07775064304331551, 0.07775064304331551, 0.07775064304331551, 0.07775064304331551, 0.07719421170708367, 0.07719421170708367, 0.07719421170708367, 0.07719421170708367, 0.07719421170708367, 0.07719421170708367, 0.0766426937424257, 0.0766426937424257, 0.0766426937424257, 0.0766426937424257, 0.0766426937424257, 0.0766426937424257, 0.07608798510775609, 0.07608798510775609, 0.07608798510775609, 0.07608798510775609, 0.07608798510775609, 0.07608798510775609, 0.014494493918053374, 0.014494493918053374, 0.014700155799763866, 0.014281886058857765, 0.014340104301721227, 0.014789229853671185, 0.011478784994490962, 0.011648597928296209, 0.01181996089321217, 0.01181996089321217, 0.01181996089321217
Occupy-North-America-Australia, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.08501660264226137, 0.08501660264226137, 0.08501660264226137, 0.08501660264226137, 0.08501660264226137, 0.08443640371398346, 0.08443640371398346, 0.08443640371398346, 0.08443640371398346, 0.08443640371398346, 0.08443640371398346, 0.08556374404804155, 0.08556374404804155, 0.08556374404804155, 0.08556374404804155, 0.08556374404804155, 0.08556374404804155, 0.0849730101968882, 0.0849730101968882, 0.0849730101968882, 0.0849730101968882, 0.0849730101968882, 0.0849730101968882, 0.08437857001942678, 0.08437857001942678, 0.08437857001942678, 0.08437857001942678, 0.08437857001942678, 0.08437857001942678, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.08662681119672806, 0.08662681119672806, 0.08662681119672806, 0.08662681119672806, 0.08662681119672806, 0.08662681119672806, 0.08662681119672806, 0.0860148762506188, 0.0860148762506188, 0.0860148762506188, 0.0860148762506188, 0.0860148762506188, 0.08714214216904781, 0.08714214216904781, 0.08714214216904781, 0.08714214216904781, 0.08714214216904781, 0.08714214216904781, 0.0865195507101522, 0.0865195507101522, 0.0865195507101522, 0.0865195507101522, 0.0865195507101522, 0.0865195507101522, 0.08589335740322138, 0.08589335740322138, 0.08589335740322138, 0.08589335740322138, 0.08589335740322138, 0.08589335740322138, 0.12077837565786188, 0.12077837565786188, 0.1224920959262732, 0.12143548395487343, 0.12193049984199025, 0.12072133205558852, 0.10762031441958259, 0.1092124098667404, 0.11081903776097995, 0.11081903776097995, 0.11081903776097995
Occupy-Europe-Australia-Africa, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.08331627221097915, 0.08331627221097915, 0.08331627221097915, 0.08331627221097915, 0.08331627221097915, 0.08443640371398346, 0.08443640371398346, 0.08443640371398346, 0.08443640371398346, 0.08443640371398346, 0.08443640371398346, 0.08385247079907962, 0.08385247079907962, 0.08385247079907962, 0.08385247079907962, 0.08385247079907962, 0.08385247079907962, 0.0849730101968882, 0.0849730101968882, 0.0849730101968882, 0.0849730101968882, 0.0849730101968882, 0.0849730101968882, 0.086100579976723, 0.086100579976723, 0.086100579976723, 0.086100579976723, 0.086100579976723, 0.086100579976723, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.0848942766250688, 0.0860148762506188, 0.0860148762506188, 0.0860148762506188, 0.0860148762506188, 0.0860148762506188, 0.08539930098777132, 0.08539930098777132, 0.08539930098777132, 0.08539930098777132, 0.08539930098777132, 0.08539930098777132, 0.08651955071015222, 0.08651955071015222, 0.08651955071015222, 0.08651955071015222, 0.08651955071015222, 0.08651955071015222, 0.08764628135867472, 0.08764628135867472, 0.08764628135867472, 0.08764628135867472, 0.08764628135867472, 0.08764628135867472, 0.05082064365488156, 0.05082064365488156, 0.050470501740127516, 0.049034443240218065, 0.04923432574267391, 0.05077632245753799, 0.05090889902955633, 0.05062878705734129, 0.050346118258259846, 0.050346118258259846, 0.050346118258259846
Occupy-Europe-Australia-North-America, 0.08166666825612386, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.08501660264226137, 0.08501660264226137, 0.08501660264226137, 0.08501660264226137, 0.08501660264226137, 0.08443640371398346, 0.08443640371398346, 0.08443640371398346, 0.08443640371398346, 0.08443640371398346, 0.08443640371398346, 0.08556374404804155, 0.08556374404804155, 0.08556374404804155, 0.08556374404804155, 0.08556374404804155, 0.08556374404804155, 0.0849730101968882, 0.0849730101968882, 0.0849730101968882, 0.0849730101968882, 0.0849730101968882, 0.0849730101968882, 0.08437857001942678, 0.08437857001942678, 0.08437857001942678, 0.08437857001942678, 0.08437857001942678, 0.08437857001942678, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.08549926586261707, 0.08662681119672806, 0.08662681119672806, 0.08662681119672806, 0.08662681119672806, 0.08662681119672806, 0.08662681119672806, 0.0848942766250688, 0.0860148762506188, 0.0860148762506188, 0.0860148762506188, 0.0860148762506188, 0.0860148762506188, 0.08714214216904781, 0.08714214216904781, 0.08714214216904781, 0.08714214216904781, 0.08714214216904781, 0.08714214216904781, 0.0865195507101522, 0.0865195507101522, 0.0865195507101522, 0.0865195507101522, 0.0865195507101522, 0.0865195507101522, 0.08589335740322138, 0.08589335740322138, 0.08589335740322138, 0.08589335740322138, 0.08589335740322138, 0.08589335740322138, 0.0632751964459801, 0.0632751964459801, 0.06417300605839252, 0.06234706441649232, 0.06260121408013371, 0.06198040655819761, 0.05084364837619195, 0.05159581065645656, 0.0523548385794528, 0.0523548385794528, 0.0523548385794528
Occupy-Asia-South-America, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08164994835589134, 0.08164994835589134, 0.08164994835589134, 0.08164994835589134, 0.08164994835589134, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08053191609017966, 0.08053191609017966, 0.08053191609017966, 0.08053191609017966, 0.08053191609017966, 0.08053191609017966, 0.07997592208288144, 0.07997592208288144, 0.07997592208288144, 0.07997592208288144, 0.07997592208288144, 0.07997592208288144, 0.079416439710709, 0.079416439710709, 0.079416439710709, 0.079416439710709, 0.079416439710709, 0.079416439710709, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07830378382122055, 0.07830378382122055, 0.07830378382122055, 0.07830378382122055, 0.07830378382122055, 0.07830378382122055, 0.07830378382122055, 0.07775064304331551, 0.07775064304331551, 0.07775064304331551, 0.07775064304331551, 0.07775064304331551, 0.07719421170708367, 0.07719421170708367, 0.07719421170708367, 0.07719421170708367, 0.07719421170708367, 0.07719421170708367, 0.0766426937424257, 0.0766426937424257, 0.0766426937424257, 0.0766426937424257, 0.0766426937424257, 0.0766426937424257, 0.07608798510775609, 0.07608798510775609, 0.07608798510775609, 0.07608798510775609, 0.07608798510775609, 0.07608798510775609, 0.0197588473564284, 0.0197588473564284, 0.020039204970204214, 0.020271782851633117, 0.019548383929435288, 0.020160630433178183, 0.016311974484232484, 0.01655328785012036, 0.01679680389407389, 0.01679680389407389, 0.01679680389407389
Occupy-Europe-South-America-Asia, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08164994835589134, 0.08164994835589134, 0.08164994835589134, 0.08164994835589134, 0.08164994835589134, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08109272528348307, 0.08053191609017966, 0.08053191609017966, 0.08053191609017966, 0.08053191609017966, 0.08053191609017966, 0.08053191609017966, 0.07997592208288144, 0.07997592208288144, 0.07997592208288144, 0.07997592208288144, 0.07997592208288144, 0.07997592208288144, 0.079416439710709, 0.079416439710709, 0.079416439710709, 0.079416439710709, 0.079416439710709, 0.079416439710709, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07886180667452036, 0.07830378382122055, 0.07830378382122055, 0.07830378382122055, 0.07830378382122055, 0.07830378382122055, 0.07830378382122055, 0.07830378382122055, 0.07775064304331551, 0.07775064304331551, 0.07775064304331551, 0.07775064304331551, 0.07775064304331551, 0.07719421170708367, 0.07719421170708367, 0.07719421170708367, 0.07719421170708367, 0.07719421170708367, 0.07719421170708367, 0.0766426937424257, 0.0766426937424257, 0.0766426937424257, 0.0766426937424257, 0.0766426937424257, 0.0766426937424257, 0.07608798510775609, 0.07608798510775609, 0.07608798510775609, 0.07608798510775609, 0.07608798510775609, 0.07608798510775609, 0.008849663579059757, 0.008849663579059757, 0.008975231154889868, 0.008897811166174475, 0.008580292620586273, 0.008849023487393873, 0.006584225276481471, 0.0066816298895629594, 0.006779923599706845, 0.006779923599706845, 0.006779923599706845
Occupy-North-America-Africa, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08560177830876178, 0.08560177830876178, 0.08560177830876178, 0.08560177830876178, 0.08560177830876178, 0.08560177830876178, 0.08560177830876178, 0.08675163366082171, 0.08675163366082171, 0.08675163366082171, 0.08675163366082171, 0.08675163366082171, 0.08791795129868371, 0.08791795129868371, 0.08791795129868371, 0.08791795129868371, 0.08791795129868371, 0.08791795129868371, 0.0890917750077381, 0.0890917750077381, 0.0890917750077381, 0.0890917750077381, 0.0890917750077381, 0.0890917750077381, 0.09028232840426323, 0.09028232840426323, 0.09028232840426323, 0.09028232840426323, 0.09028232840426323, 0.09028232840426323, 0.09148035145800573, 0.09148035145800573, 0.09148035145800573, 0.09148035145800573, 0.09148035145800573, 0.09148035145800573, 0.09269537145169572, 0.09269537145169572, 0.09269537145169572, 0.09269537145169572, 0.09269537145169572, 0.09269537145169572, 0.09391781742850666, 0.09391781742850666, 0.09391781742850666, 0.09391781742850666, 0.09391781742850666, 0.09391781742850666, 0.09391781742850666, 0.09515752727970973, 0.09515752727970973, 0.09515752727970973, 0.09515752727970973, 0.09515752727970973, 0.09640461199412417, 0.09640461199412417, 0.09640461199412417, 0.09640461199412417, 0.09640461199412417, 0.09640461199412417, 0.09766922702695822, 0.09766922702695822, 0.09766922702695822, 0.09766922702695822, 0.09766922702695822, 0.09766922702695822, 0.09894115817553115, 0.09894115817553115, 0.09894115817553115, 0.09894115817553115, 0.09894115817553115, 0.09894115817553115, 0.49132803024511124, 0.49132803024511124, 0.48794289922531103, 0.4936060343611029, 0.4956181548799809, 0.49070317865981167, 0.5453609143955388, 0.542360218560187, 0.5393321327505007, 0.5393321327505007, 0.5393321327505007
lala
LOSER
Conquer the continents of EUROPE and SOUTH AMERICA and a third continent of your choice., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89
Occupy-Europe-Australia-Asia, 0.08333333333333333, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08304240275772581, 0.08304240275772581, 0.08304240275772581, 0.08304240275772581, 0.08304240275772581, 0.08304240275772581, 0.0835893895880295, 0.0835893895880295, 0.0835893895880295, 0.0835893895880295, 0.0835893895880295, 0.0835893895880295, 0.08273102384898452, 0.08273102384898452, 0.08273102384898452, 0.08273102384898452, 0.08273102384898452, 0.08273102384898452, 0.08273102384898452, 0.08187312418106459, 0.08187312418106459, 0.08187312418106459, 0.08187312418106459, 0.08187312418106459, 0.08239955276242661, 0.08239955276242661, 0.08239955276242661, 0.08239955276242661, 0.08239955276242661, 0.08239955276242661, 0.08292206236545047, 0.08292206236545047, 0.08292206236545047, 0.08292206236545047, 0.08292206236545047, 0.08292206236545047, 0.08292206236545047, 0.08204836569337404, 0.08204836569337404, 0.08204836569337404, 0.08204836569337404, 0.08204836569337404, 0.08117561522374776, 0.08117561522374776, 0.08117561522374776, 0.08117561522374776, 0.08117561522374776, 0.08117561522374776, 0.08167785791250418, 0.08167785791250418, 0.08167785791250418, 0.08167785791250418, 0.08167785791250418, 0.08167785791250418, 0.08079818834375894, 0.08079818834375894, 0.08079818834375894, 0.08079818834375894, 0.08079818834375894, 0.08079818834375894, 0.08128844276500574, 0.08128844276500574, 0.08128844276500574, 0.08128844276500574, 0.08128844276500574, 0.08128844276500574, 0.08128844276500574, 0.08177469871964513, 0.08177469871964513, 0.08177469871964513, 0.08177469871964513, 0.08177469871964513, 0.03302496735561505, 0.03302496735561505, 0.03206513723946178, 0.032527227935051944, 0.032527227935051944, 0.032527227935051944, 0.03181456664318861, 0.03197300283694147, 0.03172756006194824, 0.03173716355742566
Occupy-Europe-South-America-North-America, 0.08333333333333333, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08473714402193169, 0.08473714402193169, 0.08473714402193169, 0.08473714402193169, 0.08473714402193169, 0.08473714402193169, 0.08529529383790907, 0.08529529383790907, 0.08529529383790907, 0.08529529383790907, 0.08529529383790907, 0.08529529383790907, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.08698875404873661, 0.08698875404873661, 0.08698875404873661, 0.08698875404873661, 0.08698875404873661, 0.0875480751549772, 0.0875480751549772, 0.0875480751549772, 0.0875480751549772, 0.0875480751549772, 0.0875480751549772, 0.08810323241568006, 0.08810323241568006, 0.08810323241568006, 0.08810323241568006, 0.08810323241568006, 0.08810323241568006, 0.08810323241568006, 0.08895402385293737, 0.08895402385293737, 0.08895402385293737, 0.08895402385293737, 0.08895402385293737, 0.08980389389382429, 0.08980389389382429, 0.08980389389382429, 0.08980389389382429, 0.08980389389382429, 0.08980389389382429, 0.09035952071606283, 0.09035952071606283, 0.09035952071606283, 0.09035952071606283, 0.09035952071606283, 0.09035952071606283, 0.09121055918506443, 0.09121055918506443, 0.09121055918506443, 0.09121055918506443, 0.09121055918506443, 0.09121055918506443, 0.09176399213723191, 0.09176399213723191, 0.09176399213723191, 0.09176399213723191, 0.09176399213723191, 0.09176399213723191, 0.09176399213723191, 0.09231291134493777, 0.09231291134493777, 0.09231291134493777, 0.09231291134493777, 0.09231291134493777, 0.13163634836011692, 0.13163634836011692, 0.13308048166473999, 0.1322983409826984, 0.1322983409826984, 0.1322983409826984, 0.14921637376714783, 0.14995946967571122, 0.1488082963385859, 0.14879379733863515
Occupy-Asia-Africa, 0.08333333333333333, 0.0822147661745803, 0.0822147661745803, 0.0822147661745803, 0.0822147661745803, 0.0822147661745803, 0.0822147661745803, 0.08138155628647943, 0.08138155628647943, 0.08138155628647943, 0.08138155628647943, 0.08138155628647943, 0.08138155628647943, 0.08027925288525209, 0.08027925288525209, 0.08027925288525209, 0.08027925288525209, 0.08027925288525209, 0.08027925288525209, 0.0794548783973841, 0.0794548783973841, 0.0794548783973841, 0.0794548783973841, 0.0794548783973841, 0.0794548783973841, 0.0794548783973841, 0.07863095152424206, 0.07863095152424206, 0.07863095152424206, 0.07863095152424206, 0.07863095152424206, 0.07755380439180251, 0.07755380439180251, 0.07755380439180251, 0.07755380439180251, 0.07755380439180251, 0.07755380439180251, 0.07648467604183132, 0.07648467604183132, 0.07648467604183132, 0.07648467604183132, 0.07648467604183132, 0.07648467604183132, 0.07648467604183132, 0.07567880598727231, 0.07567880598727231, 0.07567880598727231, 0.07567880598727231, 0.07567880598727231, 0.07487380867979417, 0.07487380867979417, 0.07487380867979417, 0.07487380867979417, 0.07487380867979417, 0.07487380867979417, 0.07383032158988972, 0.07383032158988972, 0.07383032158988972, 0.07383032158988972, 0.07383032158988972, 0.07383032158988972, 0.07303516989500969, 0.07303516989500969, 0.07303516989500969, 0.07303516989500969, 0.07303516989500969, 0.07303516989500969, 0.0720087560846058, 0.0720087560846058, 0.0720087560846058, 0.0720087560846058, 0.0720087560846058, 0.0720087560846058, 0.0720087560846058, 0.07099071360379824, 0.07099071360379824, 0.07099071360379824, 0.07099071360379824, 0.07099071360379824, 0.03729448815416513, 0.03729448815416513, 0.036225059655893635, 0.03674709899379444, 0.03674709899379444, 0.03674709899379444, 0.024583103570083708, 0.024211417084945917, 0.025016197082281862, 0.025023769140614525
Occupy-Europe-South-America-Africa, 0.08333333333333333, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08473714402193169, 0.08473714402193169, 0.08473714402193169, 0.08473714402193169, 0.08473714402193169, 0.08473714402193169, 0.08529529383790907, 0.08529529383790907, 0.08529529383790907, 0.08529529383790907, 0.08529529383790907, 0.08529529383790907, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.08698875404873661, 0.08698875404873661, 0.08698875404873661, 0.08698875404873661, 0.08698875404873661, 0.0875480751549772, 0.0875480751549772, 0.0875480751549772, 0.0875480751549772, 0.0875480751549772, 0.0875480751549772, 0.08810323241568006, 0.08810323241568006, 0.08810323241568006, 0.08810323241568006, 0.08810323241568006, 0.08810323241568006, 0.08810323241568006, 0.08895402385293737, 0.08895402385293737, 0.08895402385293737, 0.08895402385293737, 0.08895402385293737, 0.08980389389382429, 0.08980389389382429, 0.08980389389382429, 0.08980389389382429, 0.08980389389382429, 0.08980389389382429, 0.09035952071606283, 0.09035952071606283, 0.09035952071606283, 0.09035952071606283, 0.09035952071606283, 0.09035952071606283, 0.09121055918506443, 0.09121055918506443, 0.09121055918506443, 0.09121055918506443, 0.09121055918506443, 0.09121055918506443, 0.09176399213723191, 0.09176399213723191, 0.09176399213723191, 0.09176399213723191, 0.09176399213723191, 0.09176399213723191, 0.09176399213723191, 0.09231291134493777, 0.09231291134493777, 0.09231291134493777, 0.09231291134493777, 0.09231291134493777, 0.13163634836011692, 0.13163634836011692, 0.13308048166473999, 0.1322983409826984, 0.1322983409826984, 0.1322983409826984, 0.13549514655571393, 0.13344651528208537, 0.13242210468195967, 0.13240920225557282
Occupy-Europe-Australia-South-America, 0.08333333333333333, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08389261691270983, 0.08473714402193169, 0.08473714402193169, 0.08473714402193169, 0.08473714402193169, 0.08473714402193169, 0.08473714402193169, 0.08529529383790907, 0.08529529383790907, 0.08529529383790907, 0.08529529383790907, 0.08529529383790907, 0.08529529383790907, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.08698875404873661, 0.08698875404873661, 0.08698875404873661, 0.08698875404873661, 0.08698875404873661, 0.0875480751549772, 0.0875480751549772, 0.0875480751549772, 0.0875480751549772, 0.0875480751549772, 0.0875480751549772, 0.08810323241568006, 0.08810323241568006, 0.08810323241568006, 0.08810323241568006, 0.08810323241568006, 0.08810323241568006, 0.08810323241568006, 0.08895402385293737, 0.08895402385293737, 0.08895402385293737, 0.08895402385293737, 0.08895402385293737, 0.08980389389382429, 0.08980389389382429, 0.08980389389382429, 0.08980389389382429, 0.08980389389382429, 0.08980389389382429, 0.09035952071606283, 0.09035952071606283, 0.09035952071606283, 0.09035952071606283, 0.09035952071606283, 0.09035952071606283, 0.09121055918506443, 0.09121055918506443, 0.09121055918506443, 0.09121055918506443, 0.09121055918506443, 0.09121055918506443, 0.09176399213723191, 0.09176399213723191, 0.09176399213723191, 0.09176399213723191, 0.09176399213723191, 0.09176399213723191, 0.09176399213723191, 0.09231291134493777, 0.09231291134493777, 0.09231291134493777, 0.09231291134493777, 0.09231291134493777, 0.13163634836011692, 0.13163634836011692, 0.13308048166473999, 0.1322983409826984, 0.1322983409826984, 0.1322983409826984, 0.14921637376714783, 0.14995946967571122, 0.1488082963385859, 0.14879379733863515
