s0914007
WINNER
Conquer the continents of NORTH AMERICA and AFRICA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106, Turn 107, Turn 108, Turn 109, Turn 110, Turn 111, Turn 112, Turn 113, Turn 114, Turn 115
Occupy-Europe-South-America-Asia, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08055943841254413, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08000046113184012, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.07943801616823312, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07887218698745564, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07830305945195237, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07872986021534302, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07695011504347735, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07635115007899068, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.07574949745091737, 0.026636452433380968, 0.026636452433380968, 0.026636452433380968, 0.026636452433380968, 0.025882874091190188, 0.025882874091190188, 0.01720069869159148, 0.01720069869159148, 0.016888877824074302, 0.016888877824074302, 0.016888877824074302, 0.016888877824074302, 0.014558393840802398, 0.014558393840802398, 0.014558393840802398, 0.014558393840802398, 0.014558393840802398, 0.014030007297069455, 0.015177528078358253, 0.015457433715824344, 0.016738792351290742, 0.00906164344655243, 0.00921740646031591, 0.00921740646031591, 0.010449598807908599, 0.010449598807908599, 0.010449598807908599, 0.008588720821112854, 0.008464831772785878, 0.008615584171665224, 0.0050875856682130165, 0.004948749221665011, 0.00488100161428754, 0.003914855793692041, 0.0039395168285954255, 0.0038523346725254947
Occupy-North-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.0925402795693139, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09490742216655661, 0.09490742216655661, 0.09490742216655661, 0.09490742216655661, 0.09490742216655661, 0.09490742216655661, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09850100509816528, 0.09850100509816528, 0.09850100509816528, 0.09850100509816528, 0.09850100509816528, 0.1939866774385817, 0.1939866774385817, 0.1939866774385817, 0.1939866774385817, 0.20027639657784874, 0.20027639657784874, 0.2339644609074387, 0.2339644609074387, 0.23441128458510338, 0.23441128458510338, 0.23441128458510338, 0.23441128458510338, 0.2520302205477075, 0.2520302205477075, 0.2520302205477075, 0.2520302205477075, 0.2520302205477075, 0.2528977026239264, 0.2574935084138174, 0.2569973923005524, 0.2515624793568939, 0.2076675866183579, 0.20701249955136003, 0.20701249955136003, 0.20807328606966277, 0.20807328606966277, 0.20807328606966277, 0.20513865299902645, 0.20638827107766308, 0.20586261981032863, 0.13569556740781885, 0.13468625842825957, 0.13278928762391864, 0.13319443695543556, 0.13403347492561757, 0.133795650306592
bob
LOSER
Conquer the continents of ASIA and SOUTH AMERICA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106, Turn 107, Turn 108, Turn 109, Turn 110, Turn 111, Turn 112, Turn 113, Turn 114, Turn 115
Occupy-Europe-Australia-Asia, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.0830395307091074, 0.0830395307091074, 0.0830395307091074, 0.0830395307091074, 0.0830395307091074, 0.0830395307091074, 0.08387549832479131, 0.08387549832479131, 0.08387549832479131, 0.08387549832479131, 0.08387549832479131, 0.08387549832479131, 0.0847112392836959, 0.0847112392836959, 0.0847112392836959, 0.0847112392836959, 0.0847112392836959, 0.0847112392836959, 0.08554658322307046, 0.08554658322307046, 0.08554658322307046, 0.08554658322307046, 0.08554658322307046, 0.08383565319028063, 0.08496474739817135, 0.08496474739817135, 0.08496474739817135, 0.08496474739817135, 0.08496474739817135, 0.08496474739817135, 0.08437913967083334, 0.08437913967083334, 0.08437913967083334, 0.08437913967083334, 0.08437913967083334, 0.08437913967083334, 0.08378984389857061, 0.08378984389857061, 0.08378984389857061, 0.08378984389857061, 0.08378984389857061, 0.08378984389857061, 0.08319694651288373, 0.08319694651288373, 0.08319694651288373, 0.08319694651288373, 0.08319694651288373, 0.08319694651288373, 0.08260053648364667, 0.08260053648364667, 0.08260053648364667, 0.08260053648364667, 0.08260053648364667, 0.08260053648364667, 0.08200070527992163, 0.08200070527992163, 0.08200070527992163, 0.08200070527992163, 0.08200070527992163, 0.08139754682720614, 0.08139754682720614, 0.08139754682720614, 0.08139754682720614, 0.07976819763886214, 0.07976819763886214, 0.0935704940124354, 0.09289951839246119, 0.09289951839246119, 0.09221989480716182, 0.09221989480716182, 0.09276066601998291, 0.0709734058430977, 0.0709734058430977, 0.07174749960580962, 0.07125542315218067, 0.07178873351308597, 0.07178873351308597, 0.07758114666888875, 0.07758114666888875, 0.07660939116965498, 0.07660939116965498, 0.07520779966426777, 0.07520779966426777, 0.07520779966426777, 0.07520779966426777, 0.07520779966426777, 0.07520779966426777, 0.07520779966426777, 0.07520779966426777, 0.07520779966426777, 0.07520779966426777, 0.07520779966426777, 0.07520779966426777, 0.07520779966426777, 0.07520779966426777, 0.07520779966426777, 0.07520779966426777, 0.07520779966426777, 0.07520779966426777, 0.07520779966426777
Occupy-Europe-South-America-North-America, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08055943841254413, 0.08137874167877861, 0.08137874167877861, 0.08137874167877861, 0.08137874167877861, 0.08137874167877861, 0.07975116839737935, 0.08055403172673402, 0.08055403172673402, 0.08055403172673402, 0.08055403172673402, 0.08055403172673402, 0.08055403172673402, 0.07972954537916663, 0.07972954537916663, 0.07972954537916663, 0.07972954537916663, 0.07972954537916663, 0.07813495599230369, 0.0789054507046155, 0.0789054507046155, 0.0789054507046155, 0.0789054507046155, 0.0789054507046155, 0.07732734319552523, 0.0783687838236012, 0.0783687838236012, 0.0783687838236012, 0.0783687838236012, 0.0783687838236012, 0.0783687838236012, 0.07782863785960378, 0.07782863785960378, 0.07782863785960378, 0.07782863785960378, 0.07782863785960378, 0.07782863785960378, 0.07728509016013033, 0.07728509016013033, 0.07728509016013033, 0.07728509016013033, 0.07728509016013033, 0.07728509016013033, 0.07673822044685119, 0.07673822044685119, 0.07673822044685119, 0.07673822044685119, 0.07673822044685119, 0.07673822044685119, 0.07618811078275169, 0.07618811078275169, 0.07618811078275169, 0.07618811078275169, 0.07618811078275169, 0.07618811078275169, 0.075634845535989, 0.075634845535989, 0.075634845535989, 0.075634845535989, 0.075634845535989, 0.07507851134045822, 0.07507851134045822, 0.07507851134045822, 0.07507851134045822, 0.07660937999442019, 0.07660937999442019, 0.0664371164620177, 0.06596070895901278, 0.06596070895901278, 0.06547816120970981, 0.06547816120970981, 0.06454487955120941, 0.0761697191080069, 0.0761697191080069, 0.07546047980167533, 0.07494293806859813, 0.07550384759071702, 0.07550384759071702, 0.07233675924107054, 0.07233675924107054, 0.07288846101504386, 0.07288846101504386, 0.07450535427298285, 0.07450535427298285, 0.07450535427298285, 0.07450535427298285, 0.07450535427298285, 0.07450535427298285, 0.07450535427298285, 0.07450535427298285, 0.07450535427298285, 0.07450535427298285, 0.07450535427298285, 0.07450535427298285, 0.07450535427298285, 0.07450535427298285, 0.07450535427298285, 0.07450535427298285, 0.07450535427298285, 0.07450535427298285, 0.07450535427298285
Occupy-Asia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08473421336013322, 0.08473421336013322, 0.08473421336013322, 0.08473421336013322, 0.08473421336013322, 0.08473421336013322, 0.08387549832479133, 0.08387549832479133, 0.08387549832479133, 0.08387549832479133, 0.08387549832479133, 0.08387549832479133, 0.08301701611376065, 0.08301701611376065, 0.08301701611376065, 0.08301701611376065, 0.08301701611376065, 0.08301701611376065, 0.08215894172551322, 0.08215894172551322, 0.08215894172551322, 0.08215894172551322, 0.08215894172551322, 0.08215894172551322, 0.08326545407078188, 0.08326545407078188, 0.08326545407078188, 0.08326545407078188, 0.08326545407078188, 0.08326545407078188, 0.08437913967083335, 0.08437913967083335, 0.08437913967083335, 0.08437913967083335, 0.08437913967083335, 0.08437913967083335, 0.08549983904876593, 0.08549983904876593, 0.08549983904876593, 0.08549983904876593, 0.08549983904876593, 0.08549983904876593, 0.08662738783257244, 0.08662738783257244, 0.08662738783257244, 0.08662738783257244, 0.08662738783257244, 0.08662738783257244, 0.08776161682286748, 0.08776161682286748, 0.08776161682286748, 0.08776161682286748, 0.08776161682286748, 0.08776161682286748, 0.0889023520674087, 0.0889023520674087, 0.0889023520674087, 0.0889023520674087, 0.0889023520674087, 0.09004941494240183, 0.09004941494240183, 0.09004941494240183, 0.09004941494240183, 0.09188554387172773, 0.09188554387172773, 0.10998418708816785, 0.1113794202607791, 0.1113794202607791, 0.11282102182473701, 0.11282102182473701, 0.11348259665011991, 0.09143964514781747, 0.09143964514781747, 0.09243696038347061, 0.0936765148614216, 0.09245308873911005, 0.09245308873911005, 0.0999128454627665, 0.0999128454627665, 0.09866137057239252, 0.09866137057239252, 0.09491920678735215, 0.09491920678735215, 0.09491920678735215, 0.09491920678735215, 0.09491920678735215, 0.09491920678735215, 0.09491920678735215, 0.09491920678735215, 0.09491920678735215, 0.09491920678735215, 0.09491920678735215, 0.09491920678735215, 0.09491920678735215, 0.09491920678735215, 0.09491920678735215, 0.09491920678735215, 0.09491920678735215, 0.09491920678735215, 0.09491920678735215
Occupy-Europe-South-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08559298603135368, 0.08388112794328326, 0.08473421336013322, 0.08473421336013322, 0.08473421336013322, 0.08473421336013322, 0.08473421336013322, 0.08303953070910741, 0.08387549832479133, 0.08387549832479133, 0.08387549832479133, 0.08387549832479133, 0.08387549832479133, 0.08387549832479133, 0.08301701611376065, 0.08301701611376065, 0.08301701611376065, 0.08301701611376065, 0.08301701611376065, 0.08135667737490936, 0.08215894172551322, 0.08215894172551322, 0.08215894172551322, 0.08215894172551322, 0.08215894172551322, 0.08215894172551322, 0.08326545407078188, 0.08326545407078188, 0.08326545407078188, 0.08326545407078188, 0.08326545407078188, 0.08326545407078188, 0.08437913967083335, 0.08437913967083335, 0.08437913967083335, 0.08437913967083335, 0.08437913967083335, 0.08437913967083335, 0.08549983904876593, 0.08549983904876593, 0.08549983904876593, 0.08549983904876593, 0.08549983904876593, 0.08549983904876593, 0.08662738783257244, 0.08662738783257244, 0.08662738783257244, 0.08662738783257244, 0.08662738783257244, 0.08662738783257244, 0.08776161682286748, 0.08776161682286748, 0.08776161682286748, 0.08776161682286748, 0.08776161682286748, 0.08776161682286748, 0.0889023520674087, 0.0889023520674087, 0.0889023520674087, 0.0889023520674087, 0.0889023520674087, 0.09004941494240183, 0.09004941494240183, 0.09004941494240183, 0.09004941494240183, 0.09188554387172773, 0.09188554387172773, 0.08320207437796842, 0.0842575560547039, 0.0842575560547039, 0.08364115434105297, 0.08364115434105297, 0.08413162040121654, 0.10442890281598385, 0.10442890281598385, 0.10345653369789437, 0.1027469825011767, 0.10140509502205149, 0.10140509502205149, 0.09310357027343244, 0.09310357027343244, 0.09381365744656554, 0.09381365744656554, 0.09397684387833696, 0.09397684387833696, 0.09397684387833696, 0.09397684387833696, 0.09397684387833696, 0.09397684387833696, 0.09397684387833696, 0.09397684387833696, 0.09397684387833696, 0.09397684387833696, 0.09397684387833696, 0.09397684387833696, 0.09397684387833696, 0.09397684387833696, 0.09397684387833696, 0.09397684387833696, 0.09397684387833696, 0.09397684387833696, 0.09397684387833696
Occupy-Europe-South-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.0830395307091074, 0.0830395307091074, 0.0830395307091074, 0.0830395307091074, 0.0830395307091074, 0.0830395307091074, 0.08387549832479131, 0.08387549832479131, 0.08387549832479131, 0.08387549832479131, 0.08387549832479131, 0.08387549832479131, 0.0847112392836959, 0.0847112392836959, 0.0847112392836959, 0.0847112392836959, 0.0847112392836959, 0.0847112392836959, 0.08554658322307046, 0.08554658322307046, 0.08554658322307046, 0.08554658322307046, 0.08554658322307046, 0.08554658322307046, 0.08496474739817135, 0.08496474739817135, 0.08496474739817135, 0.08496474739817135, 0.08496474739817135, 0.08496474739817135, 0.08437913967083334, 0.08437913967083334, 0.08437913967083334, 0.08437913967083334, 0.08437913967083334, 0.08437913967083334, 0.08378984389857061, 0.08378984389857061, 0.08378984389857061, 0.08378984389857061, 0.08378984389857061, 0.08378984389857061, 0.08319694651288373, 0.08319694651288373, 0.08319694651288373, 0.08319694651288373, 0.08319694651288373, 0.08319694651288373, 0.08260053648364667, 0.08260053648364667, 0.08260053648364667, 0.08260053648364667, 0.08260053648364667, 0.08260053648364667, 0.08200070527992163, 0.08200070527992163, 0.08200070527992163, 0.08200070527992163, 0.08200070527992163, 0.08139754682720614, 0.08139754682720614, 0.08139754682720614, 0.08139754682720614, 0.07976819763886214, 0.07976819763886214, 0.07561152698411237, 0.07506933158661218, 0.07506933158661218, 0.0745201480261185, 0.0745201480261185, 0.07495712912343983, 0.0884572643124257, 0.0884572643124257, 0.08763361195403938, 0.08703258143414727, 0.08768397574719537, 0.08768397574719537, 0.08400597910330289, 0.08400597910330289, 0.08464668029287654, 0.08464668029287654, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319
Occupy-Europe-Australia-South-America, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.08220350698432313, 0.0830395307091074, 0.0830395307091074, 0.0830395307091074, 0.0830395307091074, 0.0830395307091074, 0.0830395307091074, 0.08387549832479131, 0.08387549832479131, 0.08387549832479131, 0.08387549832479131, 0.08387549832479131, 0.08387549832479131, 0.0847112392836959, 0.0847112392836959, 0.0847112392836959, 0.0847112392836959, 0.0847112392836959, 0.0847112392836959, 0.08554658322307046, 0.08554658322307046, 0.08554658322307046, 0.08554658322307046, 0.08554658322307046, 0.08383565319028063, 0.08496474739817135, 0.08496474739817135, 0.08496474739817135, 0.08496474739817135, 0.08496474739817135, 0.08496474739817135, 0.08437913967083334, 0.08437913967083334, 0.08437913967083334, 0.08437913967083334, 0.08437913967083334, 0.08437913967083334, 0.08378984389857061, 0.08378984389857061, 0.08378984389857061, 0.08378984389857061, 0.08378984389857061, 0.08378984389857061, 0.08319694651288373, 0.08319694651288373, 0.08319694651288373, 0.08319694651288373, 0.08319694651288373, 0.08319694651288373, 0.08260053648364667, 0.08260053648364667, 0.08260053648364667, 0.08260053648364667, 0.08260053648364667, 0.08260053648364667, 0.08200070527992163, 0.08200070527992163, 0.08200070527992163, 0.08200070527992163, 0.08200070527992163, 0.08139754682720614, 0.08139754682720614, 0.08139754682720614, 0.08139754682720614, 0.07976819763886214, 0.07976819763886214, 0.07561152698411237, 0.07506933158661218, 0.07506933158661218, 0.0745201480261185, 0.0745201480261185, 0.07495712912343983, 0.0884572643124257, 0.0884572643124257, 0.08763361195403938, 0.08703258143414727, 0.08768397574719537, 0.08768397574719537, 0.08400597910330289, 0.08400597910330289, 0.08464668029287654, 0.08464668029287654, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319, 0.08652440750465319
