s0914007
WINNER
Conquer the continents of EUROPE and AUSTRALIA and a third continent of your choice., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101
Occupy-Europe-South-America-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.08445945837098895, 0.0855929860313537, 0.0855929860313537, 0.0855929860313537, 0.0855929860313537, 0.0855929860313537, 0.0855929860313537, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08673375596977172, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.08788160281193548, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.089036356219619, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09019784096334642, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09136587700199511, 0.09254027956931392, 0.09254027956931392, 0.09254027956931392, 0.09254027956931392, 0.09254027956931392, 0.09254027956931392, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09372085926732486, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.09490742216655662, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.0960997699130453, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09729769984201866, 0.09850100509816528, 0.09850100509816528, 0.09945025386733593, 0.09945025386733593, 0.09945025386733593, 0.09874427350059294, 0.17986125863895228, 0.17986125863895228, 0.17986125863895228, 0.17999614628683847, 0.17999614628683847, 0.17999614628683847, 0.17829368539974513, 0.17774740616418874, 0.17774740616418874, 0.17774740616418874, 0.17774740616418874, 0.17774740616418874, 0.175292106130382, 0.17508161169413997, 0.1726169326208094, 0.1726169326208094, 0.1726169326208094, 0.16791978539538313
Occupy-North-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.0827702708145055, 0.08220350698432315, 0.08220350698432315, 0.08220350698432315, 0.08220350698432315, 0.08220350698432315, 0.08220350698432315, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08163312201511416, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08105919859403225, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.08048182189019053, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07990107951832676, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07931706149900246, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07872986021534303, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07813957036633759, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07754628891672169, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07695011504347733, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07635115007899067, 0.07574949745091736, 0.07574949745091736, 0.07647949119208698, 0.07647949119208698, 0.07647949119208698, 0.07748630088610585, 0.01202201651079334, 0.01202201651079334, 0.01202201651079334, 0.01179041204876193, 0.01179041204876193, 0.01179041204876193, 0.009567183165161456, 0.009931142879711686, 0.009931142879711686, 0.009931142879711686, 0.009931142879711686, 0.009931142879711686, 0.007862610320084614, 0.008013437326448365, 0.008226394558529365, 0.008226394558529365, 0.008226394558529365, 0.0085748867424985
lala
LOSER
Conquer the continents of NORTH AMERICA and AFRICA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101
Occupy-Europe-Australia-Asia, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08921598315996991, 0.08921598315996991, 0.08921598315996991, 0.08921598315996991, 0.08921598315996991, 0.08863431105007918, 0.08863431105007918, 0.08863431105007918, 0.08863431105007918, 0.08863431105007918, 0.08863431105007918, 0.08804853498142942, 0.08804853498142942, 0.08804853498142942, 0.08804853498142942, 0.08804853498142942, 0.08804853498142942, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.0868649825160072, 0.0868649825160072, 0.0868649825160072, 0.0868649825160072, 0.0868649825160072, 0.08512768452250512, 0.08626736866731967, 0.08626736866731967, 0.08626736866731967, 0.08626736866731967, 0.08626736866731967, 0.08566597590246522, 0.08566597590246522, 0.08566597590246522, 0.08566597590246522, 0.08566597590246522, 0.08566597590246522, 0.03589784979921678, 0.03550134854595104, 0.03550134854595104, 0.03550134854595104, 0.03550134854595104, 0.0344066261376984, 0.03188856516831142, 0.033145486780534014, 0.03358834977769627, 0.03358834977769627, 0.03358834977769627, 0.03358834977769627, 0.03887815939372893, 0.03878133496181807, 0.03878133496181807, 0.03878133496181807, 0.03878133496181807, 0.03878133496181807, 0.0415559988585136, 0.04036121994970427, 0.04036121994970427, 0.04036121994970427, 0.04036121994970427
Occupy-Europe-South-America-North-America, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669672, 0.07745068350669672, 0.07745068350669672, 0.07745068350669672, 0.07745068350669672, 0.07694571902732714, 0.07694571902732714, 0.07694571902732714, 0.07694571902732714, 0.07694571902732714, 0.07694571902732714, 0.07643719179608606, 0.07643719179608606, 0.07643719179608606, 0.07643719179608606, 0.07643719179608606, 0.07643719179608606, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07540971954093396, 0.07540971954093396, 0.07540971954093396, 0.07540971954093396, 0.07540971954093396, 0.07390152658844154, 0.07489091562918505, 0.07489091562918505, 0.07489091562918505, 0.07489091562918505, 0.07489091562918505, 0.07436883114337671, 0.07436883114337671, 0.07436883114337671, 0.07436883114337671, 0.07436883114337671, 0.07436883114337671, 0.03614119591327667, 0.036471434838907676, 0.036471434838907676, 0.036471434838907676, 0.036471434838907676, 0.03681897308035656, 0.040938359093459505, 0.04255198793006306, 0.041412961441769, 0.041412961441769, 0.041412961441769, 0.041412961441769, 0.03922665471010427, 0.03992751184041718, 0.03992751184041718, 0.03992751184041718, 0.03992751184041718, 0.03992751184041718, 0.03867287396420361, 0.03910973186449834, 0.03910973186449834, 0.03910973186449834, 0.03910973186449834
Occupy-Europe-South-America-Africa, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669672, 0.07745068350669672, 0.07745068350669672, 0.07745068350669672, 0.07745068350669672, 0.07851603829566588, 0.07851603829566588, 0.07851603829566588, 0.07851603829566588, 0.07851603829566588, 0.07851603829566588, 0.07958890964257767, 0.07958890964257767, 0.07958890964257767, 0.07958890964257767, 0.07958890964257767, 0.07958890964257767, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08175663139783017, 0.08175663139783017, 0.08175663139783017, 0.08175663139783017, 0.08175663139783017, 0.08175663139783017, 0.08285118409311606, 0.08285118409311606, 0.08285118409311606, 0.08285118409311606, 0.08285118409311606, 0.08395265801836478, 0.08395265801836478, 0.08395265801836478, 0.08395265801836478, 0.08395265801836478, 0.08395265801836478, 0.16182874200910388, 0.1633074465330367, 0.1633074465330367, 0.1633074465330367, 0.1633074465330367, 0.16486361187268636, 0.15279801076819677, 0.1494209948220975, 0.15141743645060732, 0.15141743645060732, 0.15141743645060732, 0.15141743645060732, 0.13715192075038504, 0.13681034962100996, 0.13681034962100996, 0.13681034962100996, 0.13681034962100996, 0.13681034962100996, 0.1297507192350691, 0.13121641394447264, 0.13121641394447264, 0.13121641394447264, 0.13121641394447264
Occupy-Asia-Africa, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669672, 0.07745068350669672, 0.07745068350669672, 0.07745068350669672, 0.07745068350669672, 0.07851603829566588, 0.07851603829566588, 0.07851603829566588, 0.07851603829566588, 0.07851603829566588, 0.07851603829566588, 0.07958890964257767, 0.07958890964257767, 0.07958890964257767, 0.07958890964257767, 0.07958890964257767, 0.07958890964257767, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08175663139783017, 0.08175663139783017, 0.08175663139783017, 0.08175663139783017, 0.08175663139783017, 0.08175663139783017, 0.08285118409311606, 0.08285118409311606, 0.08285118409311606, 0.08285118409311606, 0.08285118409311606, 0.08395265801836478, 0.08395265801836478, 0.08395265801836478, 0.08395265801836478, 0.08395265801836478, 0.08395265801836478, 0.13089753632733822, 0.13209360803089262, 0.13209360803089262, 0.13209360803089262, 0.13209360803089262, 0.12802035902427564, 0.12123051696879661, 0.11855117980400483, 0.12013516410789374, 0.12013516410789374, 0.12013516410789374, 0.12013516410789374, 0.14478881260041299, 0.14153966042343338, 0.14153966042343338, 0.14153966042343338, 0.14153966042343338, 0.14153966042343338, 0.15464015912255397, 0.15019409103010828, 0.15019409103010828, 0.15019409103010828, 0.15019409103010828
Occupy-Europe-Australia-South-America, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08921598315996991, 0.08921598315996991, 0.08921598315996991, 0.08921598315996991, 0.08921598315996991, 0.08863431105007918, 0.08863431105007918, 0.08863431105007918, 0.08863431105007918, 0.08863431105007918, 0.08863431105007918, 0.08804853498142942, 0.08804853498142942, 0.08804853498142942, 0.08804853498142942, 0.08804853498142942, 0.08804853498142942, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.0868649825160072, 0.0868649825160072, 0.0868649825160072, 0.0868649825160072, 0.0868649825160072, 0.0868649825160072, 0.08626736866731967, 0.08626736866731967, 0.08626736866731967, 0.08626736866731967, 0.08626736866731967, 0.08566597590246522, 0.08566597590246522, 0.08566597590246522, 0.08566597590246522, 0.08566597590246522, 0.08566597590246522, 0.059163278859095565, 0.05850980478345738, 0.05850980478345738, 0.05850980478345738, 0.05850980478345738, 0.05906734782369631, 0.05593458077464524, 0.058139301591501776, 0.058916111584555016, 0.058916111584555016, 0.058916111584555016, 0.058916111584555016, 0.0558057643194375, 0.05680283807260068, 0.05680283807260068, 0.05680283807260068, 0.05680283807260068, 0.05680283807260068, 0.05501792864956546, 0.05563942414045299, 0.05563942414045299, 0.05563942414045299, 0.05563942414045299
Occupy-Europe-South-America-Australia, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08921598315996991, 0.08921598315996991, 0.08921598315996991, 0.08921598315996991, 0.08921598315996991, 0.08863431105007918, 0.08863431105007918, 0.08863431105007918, 0.08863431105007918, 0.08863431105007918, 0.08863431105007918, 0.08804853498142942, 0.08804853498142942, 0.08804853498142942, 0.08804853498142942, 0.08804853498142942, 0.08804853498142942, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.0868649825160072, 0.0868649825160072, 0.0868649825160072, 0.0868649825160072, 0.0868649825160072, 0.0868649825160072, 0.08626736866731967, 0.08626736866731967, 0.08626736866731967, 0.08626736866731967, 0.08626736866731967, 0.08566597590246522, 0.08566597590246522, 0.08566597590246522, 0.08566597590246522, 0.08566597590246522, 0.08566597590246522, 0.059163278859095565, 0.05850980478345738, 0.05850980478345738, 0.05850980478345738, 0.05850980478345738, 0.05906734782369631, 0.05593458077464524, 0.058139301591501776, 0.058916111584555016, 0.058916111584555016, 0.058916111584555016, 0.058916111584555016, 0.0558057643194375, 0.05680283807260068, 0.05680283807260068, 0.05680283807260068, 0.05680283807260068, 0.05680283807260068, 0.05501792864956546, 0.05563942414045299, 0.05563942414045299, 0.05563942414045299, 0.05563942414045299
Occupy-North-America-Australia, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08921598315996991, 0.08921598315996991, 0.08921598315996991, 0.08921598315996991, 0.08921598315996991, 0.08863431105007918, 0.08863431105007918, 0.08863431105007918, 0.08863431105007918, 0.08863431105007918, 0.08863431105007918, 0.08804853498142942, 0.08804853498142942, 0.08804853498142942, 0.08804853498142942, 0.08804853498142942, 0.08804853498142942, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.0868649825160072, 0.0868649825160072, 0.0868649825160072, 0.0868649825160072, 0.0868649825160072, 0.0868649825160072, 0.08626736866731967, 0.08626736866731967, 0.08626736866731967, 0.08626736866731967, 0.08626736866731967, 0.08566597590246522, 0.08566597590246522, 0.08566597590246522, 0.08566597590246522, 0.08566597590246522, 0.08566597590246522, 0.05443984393365545, 0.05383854144707153, 0.05383854144707153, 0.05383854144707153, 0.05383854144707153, 0.054351571770647596, 0.06385325265243985, 0.06637009631868661, 0.06459350957350654, 0.06459350957350654, 0.06459350957350654, 0.06459350957350654, 0.06638827744975037, 0.06757442747869648, 0.06757442747869648, 0.06757442747869648, 0.06757442747869648, 0.06757442747869648, 0.06817817038484297, 0.06894832706851298, 0.06894832706851298, 0.06894832706851298, 0.06894832706851298
Occupy-Europe-Australia-Africa, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08921598315996991, 0.08921598315996991, 0.08921598315996991, 0.08921598315996991, 0.08921598315996991, 0.09044317278062507, 0.09044317278062507, 0.09044317278062507, 0.09044317278062507, 0.09044317278062507, 0.09044317278062507, 0.09167902077686155, 0.09167902077686155, 0.09167902077686155, 0.09167902077686155, 0.09167902077686155, 0.09167902077686155, 0.09292336426000267, 0.09292336426000267, 0.09292336426000267, 0.09292336426000267, 0.09292336426000267, 0.09292336426000267, 0.09292336426000267, 0.09417603460367155, 0.09417603460367155, 0.09417603460367155, 0.09417603460367155, 0.09417603460367155, 0.09417603460367155, 0.09543685749649834, 0.09543685749649834, 0.09543685749649834, 0.09543685749649834, 0.09543685749649834, 0.09670565300244942, 0.09670565300244942, 0.09670565300244942, 0.09670565300244942, 0.09670565300244942, 0.09670565300244942, 0.20070048180091915, 0.1984836918536049, 0.1984836918536049, 0.1984836918536049, 0.1984836918536049, 0.20037505350492923, 0.18974772066876183, 0.18555407262836623, 0.18803329501191324, 0.18803329501191324, 0.18803329501191324, 0.18803329501191324, 0.17031808344159993, 0.1698939133694941, 0.1698939133694941, 0.1698939133694941, 0.1698939133694941, 0.1698939133694941, 0.16112711877732896, 0.16294724869202726, 0.16294724869202726, 0.16294724869202726, 0.16294724869202726
Occupy-Europe-Australia-North-America, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08585789656478407, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08669861679413018, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08753865142213392, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08837783009628654, 0.08921598315996991, 0.08921598315996991, 0.08921598315996991, 0.08921598315996991, 0.08921598315996991, 0.08863431105007918, 0.08863431105007918, 0.08863431105007918, 0.08863431105007918, 0.08863431105007918, 0.08863431105007918, 0.08804853498142942, 0.08804853498142942, 0.08804853498142942, 0.08804853498142942, 0.08804853498142942, 0.08804853498142942, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.08745873216116022, 0.08570955918607995, 0.0868649825160072, 0.0868649825160072, 0.0868649825160072, 0.0868649825160072, 0.0868649825160072, 0.08512768452250512, 0.08626736866731967, 0.08626736866731967, 0.08626736866731967, 0.08626736866731967, 0.08626736866731967, 0.08566597590246522, 0.08566597590246522, 0.08566597590246522, 0.08566597590246522, 0.08566597590246522, 0.08566597590246522, 0.04337210316580552, 0.042893046805655845, 0.042893046805655845, 0.042893046805655845, 0.042893046805655845, 0.043301776928917124, 0.0490548970188617, 0.05098844780494827, 0.049623595174742394, 0.049623595174742394, 0.049623595174742394, 0.049623595174742394, 0.047003825991306994, 0.047843636748595694, 0.047843636748595694, 0.047843636748595694, 0.047843636748595694, 0.047843636748595694, 0.046340251337541126, 0.04686372174000427, 0.04686372174000427, 0.04686372174000427, 0.04686372174000427
Occupy-Asia-South-America, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.08080877010188262, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.0799680498725365, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07912801524453272, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07828883657038012, 0.07745068350669672, 0.07745068350669672, 0.07745068350669672, 0.07745068350669672, 0.07745068350669672, 0.07694571902732714, 0.07694571902732714, 0.07694571902732714, 0.07694571902732714, 0.07694571902732714, 0.07694571902732714, 0.07643719179608606, 0.07643719179608606, 0.07643719179608606, 0.07643719179608606, 0.07643719179608606, 0.07643719179608606, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07592516883847186, 0.07540971954093396, 0.07540971954093396, 0.07540971954093396, 0.07540971954093396, 0.07540971954093396, 0.07540971954093396, 0.07489091562918505, 0.07489091562918505, 0.07489091562918505, 0.07489091562918505, 0.07489091562918505, 0.07436883114337671, 0.07436883114337671, 0.07436883114337671, 0.07436883114337671, 0.07436883114337671, 0.07436883114337671, 0.03788269344878036, 0.038228845247811956, 0.038228845247811956, 0.038228845247811956, 0.038228845247811956, 0.0370500175342609, 0.03508498815043721, 0.03646790016413549, 0.03695515454280365, 0.03695515454280365, 0.03695515454280365, 0.03695515454280365, 0.046128877222440336, 0.04601399518066165, 0.04601399518066165, 0.04601399518066165, 0.04601399518066165, 0.04601399518066165, 0.05123970340398966, 0.049766507749875566, 0.049766507749875566, 0.049766507749875566, 0.049766507749875566
