s0914007
Conquer the continents of EUROPE and SOUTH AMERICA and a third continent of your choice., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97
Occupy-Europe-South-America-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08585789656478406, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08669861679413017, 0.08753865142213393, 0.08753865142213393, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08837783009628655, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.08921598315996994, 0.0886343110500792, 0.0886343110500792, 0.0886343110500792, 0.08804853498142944, 0.08804853498142944, 0.08804853498142944, 0.08804853498142944, 0.08804853498142944, 0.08804853498142944, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08745873216116024, 0.08566597590246523, 0.08566597590246523, 0.08566597590246523, 0.08449353375740444, 0.024611314871765065, 0.024611314871765065, 0.014557712693342101, 0.014177303544677786, 0.014177303544677786, 0.014177303544677786, 0.014177303544677786, 0.014177303544677786, 0.015797651921592527, 0.015530273149497925, 0.015530273149497925, 0.015530273149497925, 0.015530273149497925, 0.015530273149497925, 0.017237773968998834
Occupy-North-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.0808087701018826, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07996804987253649, 0.07912801524453272, 0.07912801524453272, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07828883657038013, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07745068350669673, 0.07851603829566588, 0.07851603829566588, 0.07851603829566588, 0.07958890964257767, 0.07958890964257767, 0.07958890964257767, 0.07958890964257767, 0.07958890964257767, 0.07958890964257767, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.08066915613959354, 0.0839526580183648, 0.0839526580183648, 0.0839526580183648, 0.08449353375740448, 0.16657450319779438, 0.16657450319779438, 0.1766662416267765, 0.1791438467921142, 0.1791438467921142, 0.1791438467921142, 0.1791438467921142, 0.1791438467921142, 0.16665737552204304, 0.16711339250014973, 0.16711339250014973, 0.16711339250014973, 0.16711339250014973, 0.16711339250014973, 0.15800739570540187
yura
Conquer the continents of ASIA and AFRICA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97
Occupy-Europe-Australia-Asia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.08331627221097913, 0.08331627221097913, 0.08331627221097913, 0.08331627221097913, 0.08331627221097913, 0.08331627221097913, 0.08273912274345366, 0.08273912274345366, 0.08273912274345366, 0.08273912274345366, 0.08273912274345366, 0.08273912274345366, 0.08273912274345366, 0.08273912274345366, 0.08273912274345366, 0.08215837938878172, 0.08215837938878172, 0.08215837938878172, 0.08157412808075563, 0.08157412808075563, 0.08157412808075563, 0.08157412808075563, 0.08157412808075563, 0.08157412808075563, 0.08157412808075563, 0.08157412808075563, 0.08157412808075563, 0.0809864572345592, 0.0809864572345592, 0.0809864572345592, 0.0809864572345592, 0.0809864572345592, 0.08039545770690265, 0.08039545770690265, 0.08039545770690265, 0.08039545770690265, 0.07980122275265436, 0.07980122275265436, 0.07980122275265436, 0.07980122275265436, 0.07980122275265436, 0.07980122275265436, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07739387498202113, 0.07739387498202113, 0.07739387498202113, 0.07635115007899067, 0.07686266699155032, 0.07686266699155032, 0.08428573794102394, 0.08428573794102394, 0.08428573794102394, 0.08428573794102394, 0.08428573794102394, 0.08428573794102394, 0.11925368083949803, 0.11925368083949803, 0.11925368083949803, 0.11925368083949803, 0.11925368083949803, 0.11925368083949803, 0.12332832262559619
Occupy-Europe-South-America-North-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08051521336805281, 0.08051521336805281, 0.08051521336805281, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07936672963456211, 0.07936672963456211, 0.07936672963456211, 0.07936672963456211, 0.07936672963456211, 0.07878755008618625, 0.07878755008618625, 0.07878755008618625, 0.07878755008618625, 0.07820519981968879, 0.07820519981968879, 0.07820519981968879, 0.07820519981968879, 0.07820519981968879, 0.07820519981968879, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07584599895855174, 0.07584599895855174, 0.07584599895855174, 0.07635115007899068, 0.07529528500917994, 0.07529528500917994, 0.07032027850004333, 0.07032027850004333, 0.07032027850004333, 0.07032027850004333, 0.07032027850004333, 0.07032027850004333, 0.0493217688652019, 0.0493217688652019, 0.0493217688652019, 0.0493217688652019, 0.0493217688652019, 0.0493217688652019, 0.047066049575965885
Occupy-Europe-South-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.08501660264226135, 0.08501660264226135, 0.08501660264226135, 0.08501660264226135, 0.08501660264226135, 0.08501660264226135, 0.08615068671677789, 0.08615068671677789, 0.08615068671677789, 0.08615068671677789, 0.08615068671677789, 0.08615068671677789, 0.08615068671677789, 0.08615068671677789, 0.08615068671677789, 0.08729183268844197, 0.08729183268844197, 0.08729183268844197, 0.08843987169952978, 0.08843987169952978, 0.08843987169952978, 0.08843987169952978, 0.08843987169952978, 0.08843987169952978, 0.08843987169952978, 0.08843987169952978, 0.08843987169952978, 0.08959463001644635, 0.08959463001644635, 0.08959463001644635, 0.08959463001644635, 0.08959463001644635, 0.09075592910805899, 0.09075592910805899, 0.09075592910805899, 0.09075592910805899, 0.09192358573091526, 0.09192358573091526, 0.09192358573091526, 0.09192358573091526, 0.09192358573091526, 0.09192358573091526, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09665396308048363, 0.09665396308048363, 0.09665396308048363, 0.0972976998420187, 0.09794954881837145, 0.09794954881837145, 0.08953136671626116, 0.08953136671626116, 0.08953136671626116, 0.08953136671626116, 0.08953136671626116, 0.08953136671626116, 0.056394031744202766, 0.056394031744202766, 0.056394031744202766, 0.056394031744202766, 0.056394031744202766, 0.056394031744202766, 0.05271660167079999
Occupy-Asia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.08560177830876178, 0.08560177830876178, 0.08560177830876178, 0.08560177830876178, 0.08560177830876178, 0.08560177830876178, 0.08675163366082168, 0.08675163366082168, 0.08675163366082168, 0.08675163366082168, 0.08675163366082168, 0.08675163366082168, 0.08790886228576471, 0.08790886228576471, 0.08790886228576471, 0.08790886228576471, 0.08790886228576471, 0.08790886228576471, 0.08790886228576471, 0.08790886228576471, 0.08790886228576471, 0.08907329692806497, 0.08907329692806497, 0.08907329692806497, 0.09024476528392603, 0.09024476528392603, 0.09024476528392603, 0.09024476528392603, 0.09024476528392603, 0.09024476528392603, 0.09024476528392603, 0.09024476528392603, 0.09024476528392603, 0.09142309007417276, 0.09142309007417276, 0.09142309007417276, 0.09142309007417276, 0.09142309007417276, 0.09260808912418356, 0.09260808912418356, 0.09260808912418356, 0.09260808912418356, 0.09379957545084731, 0.09379957545084731, 0.09379957545084731, 0.09379957545084731, 0.09379957545084731, 0.09379957545084731, 0.09499735735651245, 0.09499735735651245, 0.09499735735651245, 0.09499735735651245, 0.09499735735651245, 0.09499735735651245, 0.09499735735651245, 0.09499735735651245, 0.09499735735651245, 0.09499735735651245, 0.09499735735651245, 0.09499735735651245, 0.09499735735651245, 0.09499735735651245, 0.09499735735651245, 0.09499735735651245, 0.09499735735651245, 0.09499735735651245, 0.09499735735651245, 0.09862649101972717, 0.09862649101972717, 0.09862649101972717, 0.09729769984201873, 0.09794954881837148, 0.09794954881837148, 0.10960112188217407, 0.10960112188217407, 0.10960112188217407, 0.10960112188217407, 0.10960112188217407, 0.10960112188217407, 0.15507175386817196, 0.15507175386817196, 0.15507175386817196, 0.15507175386817196, 0.15507175386817196, 0.15507175386817196, 0.16037022217293814
Occupy-Europe-Australia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08051521336805281, 0.08051521336805281, 0.08051521336805281, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07936672963456211, 0.07936672963456211, 0.07936672963456211, 0.07936672963456211, 0.07936672963456211, 0.07878755008618625, 0.07878755008618625, 0.07878755008618625, 0.07878755008618625, 0.07820519981968879, 0.07820519981968879, 0.07820519981968879, 0.07820519981968879, 0.07820519981968879, 0.07820519981968879, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07584599895855174, 0.07584599895855174, 0.07584599895855174, 0.07635115007899068, 0.07686266699155034, 0.07686266699155034, 0.07331141965539648, 0.07331141965539648, 0.07331141965539648, 0.07331141965539648, 0.07331141965539648, 0.07331141965539648, 0.05712768012837219, 0.05712768012837219, 0.05712768012837219, 0.05712768012837219, 0.05712768012837219, 0.05712768012837219, 0.05451495935659565
Occupy-Europe-South-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08051521336805281, 0.08051521336805281, 0.08051521336805281, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07936672963456211, 0.07936672963456211, 0.07936672963456211, 0.07936672963456211, 0.07936672963456211, 0.07878755008618625, 0.07878755008618625, 0.07878755008618625, 0.07878755008618625, 0.07820519981968879, 0.07820519981968879, 0.07820519981968879, 0.07820519981968879, 0.07820519981968879, 0.07820519981968879, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07584599895855174, 0.07584599895855174, 0.07584599895855174, 0.07635115007899068, 0.07686266699155034, 0.07686266699155034, 0.07331141965539648, 0.07331141965539648, 0.07331141965539648, 0.07331141965539648, 0.07331141965539648, 0.07331141965539648, 0.05712768012837219, 0.05712768012837219, 0.05712768012837219, 0.05712768012837219, 0.05712768012837219, 0.05712768012837219, 0.05451495935659565
Occupy-Europe-Australia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.08501660264226135, 0.08501660264226135, 0.08501660264226135, 0.08501660264226135, 0.08501660264226135, 0.08501660264226135, 0.08615068671677789, 0.08615068671677789, 0.08615068671677789, 0.08615068671677789, 0.08615068671677789, 0.08615068671677789, 0.08615068671677789, 0.08615068671677789, 0.08615068671677789, 0.08729183268844197, 0.08729183268844197, 0.08729183268844197, 0.08843987169952978, 0.08843987169952978, 0.08843987169952978, 0.08843987169952978, 0.08843987169952978, 0.08843987169952978, 0.08843987169952978, 0.08843987169952978, 0.08843987169952978, 0.08959463001644635, 0.08959463001644635, 0.08959463001644635, 0.08959463001644635, 0.08959463001644635, 0.09075592910805899, 0.09075592910805899, 0.09075592910805899, 0.09075592910805899, 0.09192358573091526, 0.09192358573091526, 0.09192358573091526, 0.09192358573091526, 0.09192358573091526, 0.09192358573091526, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09309741202131297, 0.09665396308048363, 0.09665396308048363, 0.09665396308048363, 0.0972976998420187, 0.09794954881837145, 0.09794954881837145, 0.08953136671626116, 0.08953136671626116, 0.08953136671626116, 0.08953136671626116, 0.08953136671626116, 0.08953136671626116, 0.056394031744202766, 0.056394031744202766, 0.056394031744202766, 0.056394031744202766, 0.056394031744202766, 0.056394031744202766, 0.05271660167079999
Occupy-North-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08051521336805281, 0.08051521336805281, 0.08051521336805281, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07936672963456211, 0.07936672963456211, 0.07936672963456211, 0.07936672963456211, 0.07936672963456211, 0.07878755008618625, 0.07878755008618625, 0.07878755008618625, 0.07878755008618625, 0.07820519981968879, 0.07820519981968879, 0.07820519981968879, 0.07820519981968879, 0.07820519981968879, 0.07820519981968879, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07584599895855174, 0.07584599895855174, 0.07584599895855174, 0.07635115007899068, 0.07529528500917994, 0.07529528500917994, 0.07480880545895532, 0.07480880545895532, 0.07480880545895532, 0.07480880545895532, 0.07480880545895532, 0.07480880545895532, 0.06462519879660142, 0.06462519879660142, 0.06462519879660142, 0.06462519879660142, 0.06462519879660142, 0.06462519879660142, 0.06292814367731749
Occupy-Europe-Australia-North-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.0827702708145055, 0.0827702708145055, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08221195108787457, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08164994835589133, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08108434186670811, 0.08051521336805281, 0.08051521336805281, 0.08051521336805281, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07994264707504353, 0.07936672963456211, 0.07936672963456211, 0.07936672963456211, 0.07936672963456211, 0.07936672963456211, 0.07878755008618625, 0.07878755008618625, 0.07878755008618625, 0.07878755008618625, 0.07820519981968879, 0.07820519981968879, 0.07820519981968879, 0.07820519981968879, 0.07820519981968879, 0.07820519981968879, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07761977252911875, 0.07584599895855174, 0.07584599895855174, 0.07584599895855174, 0.07635115007899068, 0.07529528500917994, 0.07529528500917994, 0.07032027850004333, 0.07032027850004333, 0.07032027850004333, 0.07032027850004333, 0.07032027850004333, 0.07032027850004333, 0.0493217688652019, 0.0493217688652019, 0.0493217688652019, 0.0493217688652019, 0.0493217688652019, 0.0493217688652019, 0.047066049575965885
Occupy-Asia-South-America, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08333333333333333, 0.08445945837098895, 0.08445945837098895, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.0838897443753109, 0.08331627221097913, 0.08331627221097913, 0.08331627221097913, 0.08331627221097913, 0.08331627221097913, 0.08331627221097913, 0.08273912274345366, 0.08273912274345366, 0.08273912274345366, 0.08273912274345366, 0.08273912274345366, 0.08273912274345366, 0.08273912274345366, 0.08273912274345366, 0.08273912274345366, 0.08215837938878172, 0.08215837938878172, 0.08215837938878172, 0.08157412808075563, 0.08157412808075563, 0.08157412808075563, 0.08157412808075563, 0.08157412808075563, 0.08157412808075563, 0.08157412808075563, 0.08157412808075563, 0.08157412808075563, 0.0809864572345592, 0.0809864572345592, 0.0809864572345592, 0.0809864572345592, 0.0809864572345592, 0.08039545770690265, 0.08039545770690265, 0.08039545770690265, 0.08039545770690265, 0.07980122275265436, 0.07980122275265436, 0.07980122275265436, 0.07980122275265436, 0.07980122275265436, 0.07980122275265436, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07920384797798495, 0.07739387498202113, 0.07739387498202113, 0.07739387498202113, 0.07635115007899067, 0.07686266699155032, 0.07686266699155032, 0.0892513572686289, 0.0892513572686289, 0.0892513572686289, 0.0892513572686289, 0.0892513572686289, 0.0892513572686289, 0.15197306691655155, 0.15197306691655155, 0.15197306691655155, 0.15197306691655155, 0.15197306691655155, 0.15197306691655155, 0.1602473393557639
