s0914007
Conquer the continents of ASIA and SOUTH AMERICA., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106, Turn 107, Turn 108, Turn 109
Occupy-Europe-Australia-Africa, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08473714402193168, 0.08473714402193168, 0.08473714402193168, 0.08473714402193168, 0.08473714402193168, 0.08473714402193168, 0.08529529383790907, 0.08529529383790907, 0.08529529383790907, 0.08529529383790907, 0.08529529383790907, 0.08529529383790907, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.0866990269754997, 0.0866990269754997, 0.0866990269754997, 0.0866990269754997, 0.0866990269754997, 0.0866990269754997, 0.0875480751549772, 0.0875480751549772, 0.0875480751549772, 0.0875480751549772, 0.0875480751549772, 0.0875480751549772, 0.08839643271632566, 0.08839643271632566, 0.08839643271632566, 0.08839643271632566, 0.08839643271632566, 0.08839643271632566, 0.08895402385293737, 0.08895402385293737, 0.08895402385293737, 0.08895402385293737, 0.08895402385293737, 0.08895402385293737, 0.08895402385293737, 0.08980389389382427, 0.08980389389382427, 0.08980389389382427, 0.08980389389382427, 0.08980389389382427, 0.09035952071606282, 0.09035952071606282, 0.09035952071606282, 0.09035952071606282, 0.09035952071606282, 0.09035952071606282, 0.09121055918506442, 0.09121055918506442, 0.09121055918506442, 0.09121055918506442, 0.09121055918506442, 0.09121055918506442, 0.09121055918506442, 0.09176399213723191, 0.09176399213723191, 0.09176399213723191, 0.09176399213723191, 0.09176399213723191, 0.09231291134493776, 0.09231291134493776, 0.09231291134493776, 0.09231291134493776, 0.09231291134493776, 0.0922323277058841, 0.1622212686385809, 0.1622212686385809, 0.1625301561660064, 0.1625301561660064, 0.16283400934141767, 0.16283400934141767, 0.1280835990701239, 0.12786278492611583, 0.12786278492611583, 0.12821258533505994, 0.12821258533505994, 0.11163480572153027, 0.11135831067563724, 0.11135831067563724, 0.11172676697262725, 0.11172676697262725, 0.08171852427912686, 0.08171852427912686, 0.08171852427912686, 0.0825738962233967, 0.0825738962233967, 0.06878944550454526, 0.06841249355111567, 0.06841249355111567, 0.06841249355111567, 0.05470553554472845, 0.05470553554472845, 0.05645379599334921, 0.05694913803319436, 0.06051352126545292
Occupy-Europe-Australia-North-America, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08473714402193168, 0.08473714402193168, 0.08473714402193168, 0.08473714402193168, 0.08473714402193168, 0.08473714402193168, 0.08529529383790907, 0.08529529383790907, 0.08529529383790907, 0.08529529383790907, 0.08529529383790907, 0.08529529383790907, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.08614225388238193, 0.0866990269754997, 0.0866990269754997, 0.0866990269754997, 0.0866990269754997, 0.0866990269754997, 0.0866990269754997, 0.0875480751549772, 0.0875480751549772, 0.0875480751549772, 0.0875480751549772, 0.0875480751549772, 0.0875480751549772, 0.08839643271632566, 0.08839643271632566, 0.08839643271632566, 0.08839643271632566, 0.08839643271632566, 0.08839643271632566, 0.08895402385293737, 0.08895402385293737, 0.08895402385293737, 0.08895402385293737, 0.08895402385293737, 0.08895402385293737, 0.08895402385293737, 0.08980389389382427, 0.08980389389382427, 0.08980389389382427, 0.08980389389382427, 0.08980389389382427, 0.09035952071606282, 0.09035952071606282, 0.09035952071606282, 0.09035952071606282, 0.09035952071606282, 0.09035952071606282, 0.09121055918506442, 0.09121055918506442, 0.09121055918506442, 0.09121055918506442, 0.09121055918506442, 0.09121055918506442, 0.09121055918506442, 0.09176399213723191, 0.09176399213723191, 0.09176399213723191, 0.09176399213723191, 0.09176399213723191, 0.09231291134493776, 0.09231291134493776, 0.09231291134493776, 0.09231291134493776, 0.09231291134493776, 0.09038768291095847, 0.1614918091589467, 0.1614918091589467, 0.16179930771353954, 0.16179930771353954, 0.16210179455406093, 0.16210179455406093, 0.1653869414492637, 0.16510181691988318, 0.16510181691988318, 0.1655534939509236, 0.1655534939509236, 0.1603666849871564, 0.15996949171361904, 0.15996949171361904, 0.16049879003172893, 0.16049879003172893, 0.14076621496512706, 0.14076621496512706, 0.14076621496512706, 0.14223965653843484, 0.14223965653843484, 0.12370287095219935, 0.12302500476926581, 0.12302500476926581, 0.12302500476926581, 0.0983760190858546, 0.0983760190858546, 0.1015198856351536, 0.10241065066433407, 0.10882041942711806
Occupy-North-America-Australia, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08304240275772579, 0.08304240275772579, 0.08304240275772579, 0.08304240275772579, 0.08304240275772579, 0.08304240275772579, 0.08191760339060998, 0.08191760339060998, 0.08191760339060998, 0.08191760339060998, 0.08191760339060998, 0.08191760339060998, 0.08273102384898451, 0.08273102384898451, 0.08273102384898451, 0.08273102384898451, 0.08273102384898451, 0.08273102384898451, 0.08160043536162877, 0.08160043536162877, 0.08160043536162877, 0.08160043536162877, 0.08160043536162877, 0.08160043536162877, 0.08239955276242661, 0.08239955276242661, 0.08239955276242661, 0.08239955276242661, 0.08239955276242661, 0.08239955276242661, 0.08319802015892838, 0.08319802015892838, 0.08319802015892838, 0.08319802015892838, 0.08319802015892838, 0.08319802015892838, 0.08204836569337405, 0.08204836569337405, 0.08204836569337405, 0.08204836569337405, 0.08204836569337405, 0.08204836569337405, 0.08204836569337405, 0.08283225882025287, 0.08283225882025287, 0.08283225882025287, 0.08283225882025287, 0.08283225882025287, 0.08167785791250419, 0.08167785791250419, 0.08167785791250419, 0.08167785791250419, 0.08167785791250419, 0.08167785791250419, 0.08244712935837221, 0.08244712935837221, 0.08244712935837221, 0.08244712935837221, 0.08244712935837221, 0.08244712935837221, 0.08244712935837221, 0.08128844276500577, 0.08128844276500577, 0.08128844276500577, 0.08128844276500577, 0.08128844276500577, 0.08013920630498084, 0.08013920630498084, 0.08013920630498084, 0.08013920630498084, 0.08013920630498084, 0.07846786611640881, 0.06247718292327466, 0.06247718292327466, 0.06259614650132851, 0.06259614650132851, 0.06271317117128275, 0.06271317117128275, 0.05719706923811995, 0.058263735983676325, 0.058263735983676325, 0.058423130906018104, 0.058423130906018104, 0.04044335805722561, 0.0420234598277139, 0.0420234598277139, 0.04216250475665439, 0.04216250475665439, 0.030100582278594454, 0.030100582278594454, 0.030100582278594454, 0.03041565396906393, 0.03041565396906393, 0.02875098227921987, 0.031632671970063815, 0.031632671970063815, 0.031632671970063815, 0.02809572339536574, 0.02809572339536574, 0.028993596736672237, 0.029247994994526905, 0.03260520447761341
Occupy-Asia-South-America, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08138155628647943, 0.08138155628647943, 0.08138155628647943, 0.08138155628647943, 0.08138155628647943, 0.08138155628647943, 0.08027925288525209, 0.08027925288525209, 0.08027925288525209, 0.08027925288525209, 0.08027925288525209, 0.08027925288525209, 0.0794548783973841, 0.0794548783973841, 0.0794548783973841, 0.0794548783973841, 0.0794548783973841, 0.0794548783973841, 0.0783690611718617, 0.0783690611718617, 0.0783690611718617, 0.0783690611718617, 0.0783690611718617, 0.0783690611718617, 0.07755380439180252, 0.07755380439180252, 0.07755380439180252, 0.07755380439180252, 0.07755380439180252, 0.07755380439180252, 0.076739210743855, 0.076739210743855, 0.076739210743855, 0.076739210743855, 0.076739210743855, 0.076739210743855, 0.07567880598727232, 0.07567880598727232, 0.07567880598727232, 0.07567880598727232, 0.07567880598727232, 0.07567880598727232, 0.07567880598727232, 0.07487380867979418, 0.07487380867979418, 0.07487380867979418, 0.07487380867979418, 0.07487380867979418, 0.07383032158988974, 0.07383032158988974, 0.07383032158988974, 0.07383032158988974, 0.07383032158988974, 0.07383032158988974, 0.0730351698950097, 0.0730351698950097, 0.0730351698950097, 0.0730351698950097, 0.0730351698950097, 0.0730351698950097, 0.0730351698950097, 0.07200875608460583, 0.07200875608460583, 0.07200875608460583, 0.07200875608460583, 0.07200875608460583, 0.07099071360379824, 0.07099071360379824, 0.07099071360379824, 0.07099071360379824, 0.07099071360379824, 0.07237626692348027, 0.007236188790649513, 0.007236188790649513, 0.007104968099511836, 0.007104968099511836, 0.00697588608699368, 0.00697588608699368, 0.008807193012718756, 0.008971438139846749, 0.008971438139846749, 0.008812535856013864, 0.008812535856013864, 0.00773067984350508, 0.008032713638288305, 0.008032713638288305, 0.007894946922932036, 0.007894946922932036, 0.010254255242052063, 0.010254255242052063, 0.010254255242052063, 0.00995127100285306, 0.00995127100285306, 0.014214531277306968, 0.01563924323476937, 0.01563924323476937, 0.01563924323476937, 0.022523877802982938, 0.022523877802982938, 0.021876774514632512, 0.021618702644539828, 0.01803840258010323
Occupy-Europe-South-America-Asia, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.0830424027577258, 0.0830424027577258, 0.0830424027577258, 0.0830424027577258, 0.0830424027577258, 0.0830424027577258, 0.0835893895880295, 0.0835893895880295, 0.0835893895880295, 0.0835893895880295, 0.0835893895880295, 0.0835893895880295, 0.08273102384898452, 0.08273102384898452, 0.08273102384898452, 0.08273102384898452, 0.08273102384898452, 0.08273102384898452, 0.08326574874842925, 0.08326574874842925, 0.08326574874842925, 0.08326574874842925, 0.08326574874842925, 0.08326574874842925, 0.08239955276242662, 0.08239955276242662, 0.08239955276242662, 0.08239955276242662, 0.08239955276242662, 0.08239955276242662, 0.08153406134262613, 0.08153406134262613, 0.08153406134262613, 0.08153406134262613, 0.08153406134262613, 0.08153406134262613, 0.08204836569337406, 0.08204836569337406, 0.08204836569337406, 0.08204836569337406, 0.08204836569337406, 0.08204836569337406, 0.08204836569337406, 0.08117561522374778, 0.08117561522374778, 0.08117561522374778, 0.08117561522374778, 0.08117561522374778, 0.08167785791250419, 0.08167785791250419, 0.08167785791250419, 0.08167785791250419, 0.08167785791250419, 0.08167785791250419, 0.08079818834375896, 0.08079818834375896, 0.08079818834375896, 0.08079818834375896, 0.08079818834375896, 0.08079818834375896, 0.08079818834375896, 0.08128844276500577, 0.08128844276500577, 0.08128844276500577, 0.08128844276500577, 0.08128844276500577, 0.08177469871964514, 0.08177469871964514, 0.08177469871964514, 0.08177469871964514, 0.08177469871964514, 0.08337072726373544, 0.020090476373642443, 0.020090476373642443, 0.019726156664565602, 0.019726156664565602, 0.019367774759700255, 0.019367774759700255, 0.02841586225960436, 0.028366873752514777, 0.028366873752514777, 0.027864439142343038, 0.027864439142343038, 0.03566787817537197, 0.03557953662679073, 0.03557953662679073, 0.03496932243073039, 0.03496932243073039, 0.058796011824964835, 0.058796011824964835, 0.058796011824964835, 0.057058755974567485, 0.057058755974567485, 0.07568375110730027, 0.07526901978313381, 0.07526901978313381, 0.07526901978313381, 0.0987353367744647, 0.0987353367744647, 0.0958987043942854, 0.09476742437099196, 0.07501044779553566
Occupy-North-America-Africa, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08138155628647943, 0.08138155628647943, 0.08138155628647943, 0.08138155628647943, 0.08138155628647943, 0.08138155628647943, 0.08027925288525209, 0.08027925288525209, 0.08027925288525209, 0.08027925288525209, 0.08027925288525209, 0.08027925288525209, 0.0794548783973841, 0.0794548783973841, 0.0794548783973841, 0.0794548783973841, 0.0794548783973841, 0.0794548783973841, 0.0783690611718617, 0.0783690611718617, 0.0783690611718617, 0.0783690611718617, 0.0783690611718617, 0.0783690611718617, 0.07755380439180252, 0.07755380439180252, 0.07755380439180252, 0.07755380439180252, 0.07755380439180252, 0.07755380439180252, 0.076739210743855, 0.076739210743855, 0.076739210743855, 0.076739210743855, 0.076739210743855, 0.076739210743855, 0.07567880598727232, 0.07567880598727232, 0.07567880598727232, 0.07567880598727232, 0.07567880598727232, 0.07567880598727232, 0.07567880598727232, 0.07487380867979418, 0.07487380867979418, 0.07487380867979418, 0.07487380867979418, 0.07487380867979418, 0.07383032158988974, 0.07383032158988974, 0.07383032158988974, 0.07383032158988974, 0.07383032158988974, 0.07383032158988974, 0.0730351698950097, 0.0730351698950097, 0.0730351698950097, 0.0730351698950097, 0.0730351698950097, 0.0730351698950097, 0.0730351698950097, 0.07200875608460583, 0.07200875608460583, 0.07200875608460583, 0.07200875608460583, 0.07200875608460583, 0.07099071360379824, 0.07099071360379824, 0.07099071360379824, 0.07099071360379824, 0.07099071360379824, 0.06811996739564796, 0.020076167766775125, 0.020076167766775125, 0.020114395046549854, 0.020114395046549854, 0.020151999285360333, 0.020151999285360333, 0.013255798081839052, 0.013503005136117354, 0.013503005136117354, 0.013539945960778083, 0.013539945960778083, 0.007609510923962588, 0.007906810709665103, 0.007906810709665103, 0.00793297233314348, 0.00793297233314348, 0.004329722741398329, 0.004329722741398329, 0.004329722741398329, 0.004375043228914833, 0.004375043228914833, 0.003804884102841639, 0.004186244822539188, 0.004186244822539188, 0.004186244822539188, 0.003459834439714457, 0.003459834439714457, 0.0036432679122838725, 0.0036752350055079615, 0.003314938136989536
lala
Conquer the continents of EUROPE and SOUTH AMERICA and a third continent of your choice., Turn 1, Turn 2, Turn 3, Turn 4, Turn 5, Turn 6, Turn 7, Turn 8, Turn 9, Turn 10, Turn 11, Turn 12, Turn 13, Turn 14, Turn 15, Turn 16, Turn 17, Turn 18, Turn 19, Turn 20, Turn 21, Turn 22, Turn 23, Turn 24, Turn 25, Turn 26, Turn 27, Turn 28, Turn 29, Turn 30, Turn 31, Turn 32, Turn 33, Turn 34, Turn 35, Turn 36, Turn 37, Turn 38, Turn 39, Turn 40, Turn 41, Turn 42, Turn 43, Turn 44, Turn 45, Turn 46, Turn 47, Turn 48, Turn 49, Turn 50, Turn 51, Turn 52, Turn 53, Turn 54, Turn 55, Turn 56, Turn 57, Turn 58, Turn 59, Turn 60, Turn 61, Turn 62, Turn 63, Turn 64, Turn 65, Turn 66, Turn 67, Turn 68, Turn 69, Turn 70, Turn 71, Turn 72, Turn 73, Turn 74, Turn 75, Turn 76, Turn 77, Turn 78, Turn 79, Turn 80, Turn 81, Turn 82, Turn 83, Turn 84, Turn 85, Turn 86, Turn 87, Turn 88, Turn 89, Turn 90, Turn 91, Turn 92, Turn 93, Turn 94, Turn 95, Turn 96, Turn 97, Turn 98, Turn 99, Turn 100, Turn 101, Turn 102, Turn 103, Turn 104, Turn 105, Turn 106, Turn 107, Turn 108, Turn 109
Occupy-Europe-Australia-Asia, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08084175320980043, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08110385109999751, 0.08110385109999751, 0.08110385109999751, 0.08110385109999751, 0.08110385109999751, 0.08110385109999751, 0.0802709809250686, 0.0802709809250686, 0.0802709809250686, 0.0802709809250686, 0.0802709809250686, 0.0802709809250686, 0.07943856355885896, 0.07943856355885896, 0.07943856355885896, 0.07943856355885896, 0.07943856355885896, 0.07943856355885896, 0.07860676833986596, 0.07860676833986596, 0.07860676833986596, 0.07860676833986596, 0.07860676833986596, 0.07860676833986596, 0.07777576409988503, 0.07777576409988503, 0.07777576409988503, 0.07777576409988503, 0.07777576409988503, 0.07777576409988503, 0.07694571902732716, 0.07694571902732716, 0.07694571902732716, 0.07694571902732716, 0.07694571902732716, 0.07694571902732716, 0.07643719179608609, 0.07643719179608609, 0.07643719179608609, 0.07643719179608609, 0.07643719179608609, 0.07643719179608609, 0.07561633607032182, 0.07561633607032182, 0.07561633607032182, 0.07561633607032182, 0.07561633607032182, 0.07561633607032182, 0.075112396740729, 0.075112396740729, 0.075112396740729, 0.075112396740729, 0.075112396740729, 0.075112396740729, 0.07460505012691158, 0.07460505012691158, 0.07460505012691158, 0.07460505012691158, 0.07460505012691158, 0.07460505012691158, 0.07380147016726872, 0.07380147016726872, 0.07380147016726872, 0.07380147016726872, 0.07428106065064592, 0.07379719264814397, 0.03741799598293001, 0.036863946939892964, 0.036868166049829385, 0.036868166049829385, 0.036868166049829385, 0.036868166049829385, 0.03546577524998368, 0.035294887123318, 0.035294887123318, 0.03551379877789922, 0.03520077403963851, 0.04020424314399675, 0.04020758488143991, 0.04020758488143991, 0.0414709831850482, 0.041468380417568264, 0.0226856385075788, 0.0226856385075788, 0.0226856385075788, 0.02311381111946403, 0.02311381111946403, 0.02602647640875336, 0.026066157740279358, 0.026066157740279358, 0.026101049376021344, 0.014710400105742006, 0.014710400105742006, 0.015579966928466112, 0.015579966928466112
Occupy-Europe-South-America-North-America, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08617141493392198, 0.08617141493392198, 0.08617141493392198, 0.08617141493392198, 0.08617141493392198, 0.08617141493392198, 0.08702704425085052, 0.08702704425085052, 0.08702704425085052, 0.08702704425085052, 0.08702704425085052, 0.08702704425085052, 0.08788220838553715, 0.08788220838553715, 0.08788220838553715, 0.08788220838553715, 0.08788220838553715, 0.08788220838553715, 0.088736733372114, 0.088736733372114, 0.088736733372114, 0.088736733372114, 0.088736733372114, 0.088736733372114, 0.08959044576526135, 0.08959044576526135, 0.08959044576526135, 0.08959044576526135, 0.08959044576526135, 0.08959044576526135, 0.09044317278062508, 0.09044317278062508, 0.09044317278062508, 0.09044317278062508, 0.09044317278062508, 0.09044317278062508, 0.09167902077686155, 0.09167902077686155, 0.09167902077686155, 0.09167902077686155, 0.09167902077686155, 0.09167902077686155, 0.09254538973259284, 0.09254538973259284, 0.09254538973259284, 0.09254538973259284, 0.09254538973259284, 0.09254538973259284, 0.09380472063392041, 0.09380472063392041, 0.09380472063392041, 0.09380472063392041, 0.09380472063392041, 0.09380472063392041, 0.09507256624736042, 0.09507256624736042, 0.09507256624736042, 0.09507256624736042, 0.09507256624736042, 0.09507256624736042, 0.0959678840629746, 0.0959678840629746, 0.0959678840629746, 0.0959678840629746, 0.09655288393846005, 0.09592393692723158, 0.13315564491366064, 0.13386122853357985, 0.13382299854702678, 0.13382299854702678, 0.13382299854702678, 0.13382299854702678, 0.11350379278466037, 0.11521602221518176, 0.11521602221518176, 0.11593063365363937, 0.1149088010841984, 0.11135175970029104, 0.11131647082875862, 0.11131647082875862, 0.11026760491606563, 0.11026068439202392, 0.05804036826661338, 0.05804036826661338, 0.05804036826661338, 0.06031854759398259, 0.06031854759398259, 0.05243730554863801, 0.05146691013339715, 0.05146691013339715, 0.051535802706634555, 0.03260219198104421, 0.03260219198104421, 0.034529385279051916, 0.034529385279051916
Occupy-Europe-South-America-Africa, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08444798827883285, 0.08444798827883285, 0.08444798827883285, 0.08444798827883285, 0.08444798827883285, 0.08444798827883285, 0.08528650502574266, 0.08528650502574266, 0.08528650502574266, 0.08528650502574266, 0.08528650502574266, 0.08528650502574266, 0.08612456589404652, 0.08612456589404652, 0.08612456589404652, 0.08612456589404652, 0.08612456589404652, 0.08612456589404652, 0.08696200039719061, 0.08696200039719061, 0.08696200039719061, 0.08696200039719061, 0.08696200039719061, 0.08696200039719061, 0.08779863855875827, 0.08779863855875827, 0.08779863855875827, 0.08779863855875827, 0.08779863855875827, 0.08779863855875827, 0.08863431105007921, 0.08863431105007921, 0.08863431105007921, 0.08863431105007921, 0.08863431105007921, 0.08863431105007921, 0.08804853498142945, 0.08804853498142945, 0.08804853498142945, 0.08804853498142945, 0.08804853498142945, 0.08804853498142945, 0.08888059575890214, 0.08888059575890214, 0.08888059575890214, 0.08888059575890214, 0.08888059575890214, 0.08888059575890214, 0.08828825777787518, 0.08828825777787518, 0.08828825777787518, 0.08828825777787518, 0.08828825777787518, 0.08828825777787518, 0.08769191482295578, 0.08769191482295578, 0.08769191482295578, 0.08769191482295578, 0.08769191482295578, 0.08769191482295578, 0.08851772753344937, 0.08851772753344937, 0.08851772753344937, 0.08851772753344937, 0.08731109264660322, 0.08674234680984319, 0.12608495575782913, 0.12675307222828477, 0.1267675792247109, 0.1267675792247109, 0.1267675792247109, 0.1267675792247109, 0.16072600329148112, 0.15995156186406706, 0.15995156186406706, 0.15772476958213674, 0.15633455630125265, 0.16738321836678885, 0.1673971310965017, 0.1673971310965017, 0.16581985198063917, 0.16580944493250296, 0.2956920316973148, 0.2956920316973148, 0.2956920316973148, 0.2834423070076191, 0.2834423070076191, 0.3021693259582959, 0.3026300291672906, 0.3026300291672906, 0.30303512365215873, 0.44881853900339747, 0.44881853900339747, 0.42967813534533245, 0.42967813534533245
Occupy-Asia-Africa, 0.08333333333333333, 0.08333333333333333, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08249158330244728, 0.08084175320980043, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08165000502189981, 0.08110385109999751, 0.08110385109999751, 0.08110385109999751, 0.08110385109999751, 0.08110385109999751, 0.08110385109999751, 0.0802709809250686, 0.0802709809250686, 0.0802709809250686, 0.0802709809250686, 0.0802709809250686, 0.0802709809250686, 0.07943856355885896, 0.07943856355885896, 0.07943856355885896, 0.07943856355885896, 0.07943856355885896, 0.07943856355885896, 0.07860676833986596, 0.07860676833986596, 0.07860676833986596, 0.07860676833986596, 0.07860676833986596, 0.07860676833986596, 0.07777576409988503, 0.07777576409988503, 0.07777576409988503, 0.07777576409988503, 0.07777576409988503, 0.07777576409988503, 0.07694571902732716, 0.07694571902732716, 0.07694571902732716, 0.07694571902732716, 0.07694571902732716, 0.07694571902732716, 0.07643719179608609, 0.07643719179608609, 0.07643719179608609, 0.07643719179608609, 0.07643719179608609, 0.07643719179608609, 0.07561633607032182, 0.07561633607032182, 0.07561633607032182, 0.07561633607032182, 0.07561633607032182, 0.07561633607032182, 0.075112396740729, 0.075112396740729, 0.075112396740729, 0.075112396740729, 0.075112396740729, 0.075112396740729, 0.07460505012691158, 0.07460505012691158, 0.07460505012691158, 0.07460505012691158, 0.07460505012691158, 0.07460505012691158, 0.07380147016726872, 0.07380147016726872, 0.07380147016726872, 0.07380147016726872, 0.0727954408544318, 0.07379719264814398, 0.03461029176950477, 0.03409781646102285, 0.034101718984984146, 0.034101718984984146, 0.034101718984984146, 0.034101718984984146, 0.03838569867068645, 0.03820074119857846, 0.03820074119857846, 0.037668923223976226, 0.038876407116156635, 0.02786314393403898, 0.027865459891363065, 0.027865459891363065, 0.02874104530291719, 0.028750741756016742, 0.04234344332520276, 0.04234344332520276, 0.04234344332520276, 0.03979340121730044, 0.03979340121730044, 0.015185502637763124, 0.015208655251858643, 0.015208655251858643, 0.014930405428820431, 0.013259416253563697, 0.013259416253563697, 0.012693952581035686, 0.012693952581035686
Occupy-Europe-South-America-Australia, 0.08333333333333333, 0.08333333333333333, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08417508336421936, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08501666164476683, 0.08444798827883285, 0.08444798827883285, 0.08444798827883285, 0.08444798827883285, 0.08444798827883285, 0.08444798827883285, 0.08528650502574266, 0.08528650502574266, 0.08528650502574266, 0.08528650502574266, 0.08528650502574266, 0.08528650502574266, 0.08612456589404652, 0.08612456589404652, 0.08612456589404652, 0.08612456589404652, 0.08612456589404652, 0.08612456589404652, 0.08696200039719061, 0.08696200039719061, 0.08696200039719061, 0.08696200039719061, 0.08696200039719061, 0.08696200039719061, 0.08779863855875827, 0.08779863855875827, 0.08779863855875827, 0.08779863855875827, 0.08779863855875827, 0.08779863855875827, 0.08863431105007921, 0.08863431105007921, 0.08863431105007921, 0.08863431105007921, 0.08863431105007921, 0.08863431105007921, 0.08804853498142945, 0.08804853498142945, 0.08804853498142945, 0.08804853498142945, 0.08804853498142945, 0.08804853498142945, 0.08888059575890214, 0.08888059575890214, 0.08888059575890214, 0.08888059575890214, 0.08888059575890214, 0.08888059575890214, 0.08828825777787518, 0.08828825777787518, 0.08828825777787518, 0.08828825777787518, 0.08828825777787518, 0.08828825777787518, 0.08769191482295578, 0.08769191482295578, 0.08769191482295578, 0.08769191482295578, 0.08769191482295578, 0.08769191482295578, 0.08851772753344937, 0.08851772753344937, 0.08851772753344937, 0.08851772753344937, 0.08909294994621435, 0.08851259706285651, 0.13692212663723244, 0.13764766861348418, 0.13766342250569003, 0.13766342250569003, 0.13766342250569003, 0.13766342250569003, 0.1378873156538305, 0.13722292005280515, 0.13722292005280515, 0.13807402623059997, 0.13685701798567138, 0.15630999536721474, 0.15632298770144146, 0.15632298770144146, 0.15485005335534097, 0.15484033478461548, 0.1365978963759078, 0.1365978963759078, 0.1365978963759078, 0.14195958709186288, 0.14195958709186288, 0.17759593185776004, 0.17786670393381973, 0.17786670393381973, 0.1781047927348668, 0.1410038987474553, 0.1410038987474553, 0.14933897538331622, 0.14933897538331622
